Hudson Bay _ 446 ,   bay/fjord ,  WetWeight ,  BOX(-101.6455 50,-68.8623 64.99794) ,  Hoover C.(2010). Hudson Bay ecosystem: past, present, and future A Little Less Arctic. pp 217-236     
40 38 
Polar Bear WHB 
SH Polar Bear 
Polar Bear Foxe 
Killer Whale 
Narwhal 
Bowhead 
Walrus N 
Walrus S 
Bearded Seal 
Harbour Seal 
Ringed Seal 
Harp seal 
Beluga E 
Beluga W 
Beluga James 
Seabirds 
Arctic Char 
Atlantic Salmon 
Gadiformes 
Sculpins/ Zoarcids 
Capelin 
Sandlance 
Sharks/Rays 
Other Marine Fish 
Brackish Fish 
Cephalopods 
29 16 0.000962 
29 17 0.08347286 
29 18 0.02935518 
29 21 0.2918543 
29 22 0.6184162 
29 24 0.154521 
29 25 0.004212024 
29 26 0.06310191 
29 27 4.275 
29 28 15.84966 
29 30 1.296 
29 31 4.84 
29 33 0.6504494 
29 34 0.1603958 
29 35 1.006666 
29 40 34.86378 
30 5 0.007582631 
30 6 0.002974733 
30 7 0.007747701 
30 8 0.002332546 
30 9 0.01318969 
30 10 0.001946185 
30 11 0.06474568 
30 12 0.0006264144 
30 13 0.007553509 
30 14 0.04121774 
30 15 0.002433287 
30 17 0.02692673 
30 18 0.06604915 
30 19 0.03784068 
30 20 0.05667198 
30 21 0.1459272 
30 22 0.08834517 
30 23 1.987295e-07 
30 24 0.154521 
30 25 0.01263607 
30 26 0.04853993 
30 27 0.45 
30 28 0.283536 
30 30 0.1296 
30 31 0.968 
30 33 0.2168165 
30 34 0.4009895 
30 39 1.620625 
30 40 1.620625 
31 6 0.0005949466 
31 16 0.000962 
31 17 0.02692673 
31 18 0.01100819 
31 21 0.07296358 
31 22 0.1766903 
31 24 0.0154521 
31 25 0.004212024 
31 26 0.04853993 
31 27 1.125 
31 28 1.41768 
31 30 0.2592 
31 31 0.484 
31 33 0.4336329 
31 34 0.0801979 
31 35 1.677777 
31 36 0.3616986 
31 40 5.903464 
32 6 0.002974733 
32 17 0.02692673 
32 18 0.05504096 
32 21 0.1459272 
32 22 0.2650355 
32 24 0.03863024 
32 25 0.0168481 
32 26 0.05824792 
32 27 6.75 
32 28 2.83536 
32 29 12.848 
32 30 0.2592 
32 31 4.84 
32 33 0.6504494 
32 34 0.2405937 
32 35 1.677777 
32 36 0.3616986 
32 40 1.635406 
33 6 0.001189893 
33 7 0.01291284 
33 8 0.003332209 
33 9 0.001055175 
33 10 0.0005838555 
33 13 0.003554592 
33 14 0.02060887 
33 15 0.001216644 
33 16 0.001924 
33 17 0.008078019 
33 19 0.1892034 
33 20 0.12144 
33 23 1.987295e-07 
33 24 0.04635629 
33 25 0.00168481 
33 30 1.296 
33 33 0.2168165 
33 34 0.801979 
33 36 0.3616986 
33 39 4.498942 
34 1 9.57555e-06 
34 2 1.595926e-05 
34 3 5.984722e-06 
34 6 0.0005949466 
34 7 0.03228209 
34 8 0.004998314 
34 9 0.0042207 
34 10 0.0005838555 
34 16 0.002886 
34 17 0.005385346 
34 19 0.1892034 
34 20 0.08905597 
34 23 3.97459e-07 
34 25 0.00168481 
34 30 1.296 
34 33 0.2168165 
34 34 0.0801979 
34 36 0.3616986 
34 39 1.724255 
35 1 9.57555e-06 
35 2 1.595926e-05 
35 3 5.984722e-06 
35 6 0.0005949466 
35 7 0.05165134 
35 8 0.01332884 
35 16 0.00962 
35 19 0.1892034 
35 20 0.12144 
35 23 3.97459e-08 
35 24 0.03863024 
35 30 1.296 
35 34 0.801979 
35 36 0.3616986 
35 39 6.862905 
36 1 6.702885e-05 
36 2 1.994907e-05 
36 3 7.979629e-06 
36 6 0.002974733 
36 7 0.01678669 
36 8 0.003332209 
36 9 0.002637937 
36 10 0.000778474 
36 13 0.006664861 
36 14 0.04121774 
36 15 0.002189958 
36 16 0.00481 
36 17 0.008078019 
36 19 0.2522712 
36 20 0.1619199 
36 23 1.192377e-07 
36 24 0.03863024 
36 25 0.005054429 
36 30 2.592 
36 33 2.168165 
36 34 1.202969 
36 36 0.3616986 
36 39 7.59567 
37 17 0.01077069 
37 18 0.02568578 
37 21 0.2188907 
37 22 0.1766903 
37 24 0.07726048 
37 25 0.007581643 
37 27 4.95 
37 28 4.25304 
37 29 179.872 
37 30 7.776 
37 31 21.78 
37 32 73.59326 
37 33 0.8672659 
37 34 0.2405937 
37 35 1.677777 
37 36 1.808493 
37 40 74.33382 
38 17 0.002692673 
38 18 0.01100819 
38 19 0.1261356 
38 20 0.04857598 
38 24 0.07726048 
38 25 0.0008424048 
38 27 2.3625 
38 28 2.268288 
38 29 51.392 
38 30 4.2768 
38 31 10.648 
38 32 16.68114 
38 33 2.601798 
38 34 0.6415832 
38 35 4.026664 
38 36 7.957368 
38 39 55.52758 
39 19 0.05045424 
39 20 0.08095997 
39 30 2.592 
39 33 13.2258 
39 34 3.288114 
39 35 23.48887 
39 36 23.87211 
40 16 0.00481 
40 21 0.07296358 
40 22 0.0530071 
40 24 0.05408234 
40 25 0.004212024 
40 27 1.125 
40 28 1.134144 
40 29 12.848 
40 30 2.592 
40 31 2.42 
40 32 7.849948 
-1 
